customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,rfm_score,return_rate_180d,avg_discount_pct_180d,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,engagement_score,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST01805,Mid_Tier_At_Risk,37,1,433.16,4,3,2,9,0.0,0.3,0,0.0,0,23,4,new_launch,high,1
CUST01806,Mid_Tier_At_Risk,50,1,411.72,3,3,2,8,0.0,0.43,0,0.0,8,1,16,welcome_offer,medium,0
CUST01807,Loyal_Slipping,74,2,1672.74,3,4,4,11,0.5,0.28,0,0.0,3,18,8,bundle_discount,medium,0
CUST01808,Mid_Tier_At_Risk,17,1,234.39,5,3,1,9,0.0,0.44,0,0.0,5,2,8,new_launch,low,0
CUST01809,Champions,45,2,2554.61,4,4,5,13,0.5,0.175,0,0.0,2,8,6,welcome_offer,medium,0
CUST01810,New_Customers,28,1,381.71,4,3,2,9,0.0,0.24,0,0.0,8,25,16,new_launch,low,0
CUST01811,Loyal_Slipping,69,4,3016.58,3,5,5,13,0.0,0.31,1,0.0,7,22,15,bundle_discount,medium,0
CUST01812,Champions,25,3,2134.42,4,5,5,14,0.0,0.21,0,0.0,16,0,22,none,low,0
CUST01813,High_Value_Unhappy,22,3,2171.56,4,5,5,14,0.333,0.427,1,1.0,5,0,14,none,medium,0
CUST01814,New_Customers,43,1,579.84,4,3,2,9,0.0,0.24,1,1.0,6,6,7,welcome_offer,medium,0
CUST01815,New_Customers,4,1,762.94,5,3,3,11,0.0,0.27,0,0.0,4,8,4,none,low,0
CUST01816,Dormant,189,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,45,2,free_shipping,high,1
CUST01817,Mid_Tier_At_Risk,147,1,429.19,2,3,2,7,0.0,0.29,0,0.0,6,30,6,free_shipping,high,1
CUST01818,Mid_Tier_At_Risk,168,1,403.61,1,3,2,6,0.0,0.26,0,0.0,1,38,4,welcome_offer,high,1
CUST01819,Loyal_Slipping,82,2,1750.57,3,4,4,11,0.5,0.145,1,0.0,2,19,2,none,high,1
CUST01820,Champions,6,3,2242.0,5,5,5,15,0.0,0.367,0,0.0,7,16,8,free_shipping,low,0
CUST01821,Champions,41,3,2654.29,4,5,5,14,0.0,0.19,0,0.0,2,25,2,welcome_offer,medium,1
CUST01822,Mid_Tier_At_Risk,50,2,2116.75,3,4,5,12,0.0,0.255,1,0.0,1,11,7,bundle_discount,medium,0
CUST01823,Mid_Tier_At_Risk,32,1,1142.69,4,3,3,10,0.0,0.27,0,0.0,6,0,9,free_shipping,low,0
CUST01824,Mid_Tier_At_Risk,201,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,37,9,none,high,1
CUST01825,New_Customers,16,1,561.93,5,3,2,10,0.0,0.35,1,0.0,14,0,22,none,medium,0
CUST01826,Champions,57,3,1929.3,3,5,5,13,0.0,0.29,0,0.0,0,15,0,free_shipping,medium,1
CUST01827,Champions,5,2,1217.56,5,4,4,13,0.0,0.215,0,0.0,8,0,8,welcome_offer,low,0
CUST01828,Loyal_Slipping,122,3,1876.83,2,5,4,11,0.0,0.287,0,0.0,5,16,14,welcome_offer,high,1
CUST01829,Loyal_Slipping,101,3,2668.19,2,5,5,12,0.0,0.22,0,0.0,4,17,6,none,high,1
CUST01830,Mid_Tier_At_Risk,27,1,258.18,4,3,1,8,0.0,0.43,1,1.0,2,4,2,free_shipping,medium,1
CUST01831,Mid_Tier_At_Risk,11,1,448.22,5,3,2,10,0.0,0.21,1,1.0,13,3,13,bundle_discount,medium,0
CUST01832,Loyal_Slipping,95,3,2313.58,2,5,5,12,0.0,0.28,0,0.0,3,30,9,none,high,1
CUST01833,Champions,27,4,2563.66,4,5,5,14,0.0,0.242,0,0.0,1,7,11,bundle_discount,low,0
CUST01834,New_Customers,2,1,715.74,5,3,3,11,0.0,0.39,0,0.0,5,0,11,welcome_offer,low,0
CUST01835,Mid_Tier_At_Risk,132,1,710.25,2,3,3,8,0.0,0.28,0,0.0,15,20,25,free_shipping,high,1
CUST01836,Loyal_Slipping,125,2,1392.01,2,4,4,10,0.0,0.34,0,0.0,12,19,20,none,high,1
CUST01837,New_Customers,76,1,441.28,3,3,2,8,0.0,0.47,0,0.0,5,9,5,bundle_discount,high,1
CUST01838,Loyal_Slipping,64,2,775.96,3,4,3,10,0.0,0.285,0,0.0,7,16,7,free_shipping,medium,1
CUST01839,Champions,0,3,1378.5,5,5,4,14,0.0,0.377,0,0.0,15,0,24,free_shipping,low,0
CUST01840,Mid_Tier_At_Risk,101,1,333.12,2,3,1,6,0.0,0.45,0,0.0,5,9,7,none,high,0
CUST01841,Champions,14,4,2919.05,5,5,5,15,0.0,0.258,0,0.0,17,14,24,bundle_discount,low,0
CUST01842,Mid_Tier_At_Risk,161,1,1332.91,1,3,4,8,0.0,0.32,0,0.0,0,31,6,welcome_offer,high,1
CUST01843,Mid_Tier_At_Risk,25,1,2211.51,4,3,5,12,0.0,0.0,0,0.0,8,3,8,new_launch,low,0
CUST01844,Loyal_Slipping,125,2,1933.86,2,4,5,11,0.0,0.205,0,0.0,8,18,9,new_launch,high,0
CUST01845,Mid_Tier_At_Risk,164,1,545.67,1,3,2,6,0.0,0.33,0,0.0,3,53,3,welcome_offer,high,1
CUST01846,Mid_Tier_At_Risk,76,1,537.7,3,3,2,8,0.0,0.29,0,0.0,5,10,5,new_launch,high,1
CUST01847,New_Customers,16,1,1293.93,5,3,4,12,0.0,0.15,0,0.0,2,1,6,welcome_offer,low,0
CUST01848,Champions,1,2,2164.85,5,4,5,14,0.0,0.285,0,0.0,10,1,12,new_launch,low,0
CUST01849,New_Customers,34,1,385.85,4,3,2,9,0.0,0.36,0,0.0,3,12,3,welcome_offer,low,0
CUST01850,Mid_Tier_At_Risk,28,1,510.71,4,3,2,9,0.0,0.21,0,0.0,5,7,5,welcome_offer,low,0
CUST01851,Mid_Tier_At_Risk,355,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,60,5,new_launch,high,1
CUST01852,New_Customers,48,1,572.93,3,3,2,8,0.0,0.18,1,1.0,2,0,11,free_shipping,medium,1
CUST01853,Dormant,153,1,430.99,1,3,2,6,0.0,0.63,0,0.0,0,27,0,none,high,1
CUST01854,Mid_Tier_At_Risk,150,2,1301.87,1,4,4,9,0.0,0.42,0,0.0,5,19,5,new_launch,high,1
CUST01855,Loyal_Slipping,72,2,2034.53,3,4,5,12,0.0,0.295,1,1.0,11,5,20,bundle_discount,medium,0
CUST01856,Mid_Tier_At_Risk,211,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,44,4,free_shipping,high,1
CUST01857,Mid_Tier_At_Risk,74,1,257.75,3,3,1,7,0.0,0.57,0,0.0,1,7,1,bundle_discount,high,1
CUST01858,New_Customers,20,1,522.62,5,3,2,10,0.0,0.2,1,1.0,9,4,16,bundle_discount,medium,0
CUST01859,Champions,15,2,1262.4,5,4,4,13,0.0,0.225,0,0.0,12,0,27,none,low,0
CUST01860,Mid_Tier_At_Risk,1,2,914.93,5,4,3,12,0.5,0.135,2,0.5,9,19,9,bundle_discount,medium,0
CUST01861,Champions,1,2,2185.49,5,4,5,14,0.0,0.33,0,0.0,4,20,11,new_launch,low,0
CUST01862,Champions,9,3,3486.8,5,5,5,15,0.0,0.06,0,0.0,4,17,12,free_shipping,low,0
CUST01863,Mid_Tier_At_Risk,188,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,47,4,bundle_discount,high,1
CUST01864,Mid_Tier_At_Risk,221,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,44,3,none,high,0
CUST01865,Mid_Tier_At_Risk,60,2,1418.31,3,4,4,11,0.0,0.175,1,0.0,4,13,11,bundle_discount,medium,1
CUST01866,Mid_Tier_At_Risk,70,1,510.52,3,3,2,8,0.0,0.27,1,1.0,16,0,21,new_launch,medium,1
CUST01867,Mid_Tier_At_Risk,11,1,663.94,5,3,2,10,0.0,0.19,0,0.0,2,0,2,free_shipping,low,0
CUST01868,Loyal_Slipping,80,2,1267.91,3,4,4,11,0.0,0.26,0,0.0,4,15,9,new_launch,high,1
CUST01869,Discount_Sensitive,52,3,1551.23,3,5,4,12,0.0,0.5,0,0.0,13,17,13,none,medium,0
CUST01870,Loyal_Slipping,91,2,1401.02,2,4,4,10,0.0,0.3,0,0.0,9,7,14,none,high,0
CUST01871,Mid_Tier_At_Risk,100,1,1448.69,2,3,4,9,0.0,0.06,0,0.0,1,30,1,welcome_offer,high,1
CUST01872,Mid_Tier_At_Risk,41,1,817.34,4,3,3,10,0.0,0.05,1,1.0,4,4,5,bundle_discount,medium,0
CUST01873,Champions,9,2,1277.58,5,4,4,13,0.0,0.255,0,0.0,5,0,9,new_launch,low,0
CUST01874,Mid_Tier_At_Risk,31,1,663.19,4,3,2,9,0.0,0.11,0,0.0,1,16,4,none,high,0
CUST01875,Mid_Tier_At_Risk,74,1,296.55,3,3,1,7,0.0,0.36,0,0.0,0,13,0,none,high,1
CUST01876,Dormant,143,1,1038.71,2,3,3,8,0.0,0.2,0,0.0,1,27,1,new_launch,high,1
CUST01877,High_Value_Unhappy,45,2,2170.97,4,4,5,13,0.5,0.385,1,1.0,1,0,1,new_launch,medium,0
CUST01878,Mid_Tier_At_Risk,22,1,314.15,4,3,1,8,0.0,0.55,0,0.0,4,6,6,welcome_offer,low,1
CUST01879,Mid_Tier_At_Risk,24,1,709.74,4,3,3,10,1.0,0.14,1,1.0,5,4,13,welcome_offer,medium,1
CUST01880,Mid_Tier_At_Risk,231,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,50,3,bundle_discount,high,1
CUST01881,Mid_Tier_At_Risk,8,2,1058.59,5,4,3,12,0.0,0.235,1,1.0,0,6,0,free_shipping,medium,0
CUST01882,Dormant,219,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,41,0,bundle_discount,high,1
CUST01883,High_Value_Unhappy,5,2,1461.71,5,4,4,13,0.5,0.3,1,1.0,2,0,5,welcome_offer,medium,0
CUST01884,Mid_Tier_At_Risk,234,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,51,4,none,high,1
CUST01885,Champions,6,3,2419.99,5,5,5,15,0.0,0.373,0,0.0,9,3,18,welcome_offer,low,0
CUST01886,Mid_Tier_At_Risk,78,1,309.36,3,3,1,7,0.0,0.15,0,0.0,6,23,6,bundle_discount,high,1
CUST01887,Mid_Tier_At_Risk,126,2,358.26,2,4,1,7,0.0,0.565,0,0.0,1,30,6,new_launch,high,1
CUST01888,Discount_Sensitive,27,3,626.1,4,5,2,11,0.0,0.487,0,0.0,3,3,7,bundle_discount,low,0
CUST01889,Loyal_Slipping,71,2,1553.42,3,4,4,11,0.0,0.315,0,0.0,5,20,5,free_shipping,medium,0
CUST01890,Mid_Tier_At_Risk,226,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,40,11,new_launch,high,1
CUST01891,Dormant,217,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,30,0,none,high,1
CUST01892,Mid_Tier_At_Risk,39,1,547.55,4,3,2,9,0.0,0.43,0,0.0,5,7,9,free_shipping,medium,0
CUST01893,Mid_Tier_At_Risk,50,1,1501.3,3,3,4,10,0.0,0.31,0,0.0,2,4,6,none,medium,0
CUST01894,Mid_Tier_At_Risk,195,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,23,9,none,high,1
CUST01895,Mid_Tier_At_Risk,329,0,0.0,1,1,1,3,0.0,0.0,0,0.0,7,60,17,welcome_offer,high,1
CUST01896,Mid_Tier_At_Risk,70,1,177.86,3,3,1,7,0.0,0.53,0,0.0,10,23,20,free_shipping,medium,0
CUST01897,Mid_Tier_At_Risk,28,2,1482.82,4,4,4,12,0.0,0.17,0,0.0,7,0,7,bundle_discount,low,0
CUST01898,Dormant,218,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,50,1,new_launch,high,1
CUST01899,High_Value_Unhappy,53,2,1576.16,3,4,4,11,0.0,0.435,1,1.0,2,7,4,none,medium,1
CUST01900,Champions,75,3,1920.74,3,5,5,13,0.0,0.247,0,0.0,9,0,17,new_launch,medium,0
CUST01901,Mid_Tier_At_Risk,163,1,736.42,1,3,3,7,0.0,0.07,0,0.0,6,32,12,new_launch,high,1
CUST01902,Mid_Tier_At_Risk,53,2,549.93,3,4,2,9,0.0,0.48,0,0.0,1,19,2,welcome_offer,medium,0
CUST01903,Champions,20,2,1434.04,5,4,4,13,0.0,0.235,0,0.0,8,0,8,welcome_offer,low,0
CUST01904,Mid_Tier_At_Risk,39,3,2969.43,4,5,5,14,0.333,0.273,1,0.0,4,3,4,welcome_offer,medium,0
CUST01905,High_Value_Unhappy,2,3,2083.64,5,5,5,15,0.0,0.153,1,1.0,6,1,17,new_launch,medium,0
CUST01906,Mid_Tier_At_Risk,81,1,555.37,3,3,2,8,0.0,0.5,0,0.0,3,28,5,none,high,0
CUST01907,Mid_Tier_At_Risk,32,2,1249.44,4,4,4,12,0.0,0.155,0,0.0,3,24,6,welcome_offer,low,0
CUST01908,Dormant,216,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,49,1,welcome_offer,high,1
CUST01909,Mid_Tier_At_Risk,37,1,825.7,4,3,3,10,0.0,0.07,0,0.0,13,5,13,new_launch,medium,0
CUST01910,Dormant,130,1,554.5,2,3,2,7,0.0,0.28,0,0.0,1,40,1,welcome_offer,high,1
CUST01911,High_Value_Unhappy,40,3,2463.55,4,5,5,14,0.0,0.17,1,1.0,4,9,4,new_launch,medium,0
CUST01912,Mid_Tier_At_Risk,43,2,1106.5,4,4,3,11,0.0,0.345,0,0.0,13,10,15,welcome_offer,medium,0
CUST01913,Mid_Tier_At_Risk,78,1,422.52,3,3,2,8,0.0,0.44,0,0.0,2,6,2,welcome_offer,high,1
CUST01914,Loyal_Slipping,83,2,2531.95,3,4,5,12,0.0,0.31,0,0.0,7,15,12,welcome_offer,high,0
CUST01915,Dormant,273,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,57,1,welcome_offer,high,1
CUST01916,New_Customers,10,2,934.02,5,4,3,12,0.0,0.29,0,0.0,3,0,8,new_launch,low,0
CUST01917,Mid_Tier_At_Risk,196,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,37,3,free_shipping,high,1
CUST01918,Mid_Tier_At_Risk,170,1,1508.27,1,3,4,8,0.0,0.22,0,0.0,1,39,5,none,high,1
CUST01919,New_Customers,40,1,328.12,4,3,1,8,0.0,0.55,0,0.0,10,6,10,new_launch,medium,0
CUST01920,Dormant,215,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,48,2,bundle_discount,high,1
CUST01921,Mid_Tier_At_Risk,75,1,1096.7,3,3,3,9,0.0,0.13,0,0.0,9,20,10,bundle_discount,medium,1
CUST01922,Mid_Tier_At_Risk,30,1,1747.45,4,3,4,11,0.0,0.15,0,0.0,10,9,15,welcome_offer,low,0
CUST01923,Mid_Tier_At_Risk,146,1,493.47,2,3,2,7,0.0,0.27,0,0.0,9,35,17,bundle_discount,high,1
CUST01924,New_Customers,61,1,371.86,3,3,1,7,0.0,0.25,0,0.0,13,6,13,bundle_discount,medium,0
CUST01925,New_Customers,12,1,448.97,5,3,2,10,0.0,0.34,0,0.0,12,0,19,new_launch,low,0
CUST01926,Mid_Tier_At_Risk,130,1,449.37,2,3,2,7,0.0,0.32,0,0.0,5,18,5,free_shipping,high,1
CUST01927,Mid_Tier_At_Risk,163,1,1254.25,1,3,4,8,0.0,0.37,0,0.0,1,25,4,none,high,1
CUST01928,Mid_Tier_At_Risk,6,1,462.37,5,3,2,10,0.0,0.25,0,0.0,14,11,24,none,low,0
CUST01929,Mid_Tier_At_Risk,163,1,412.99,1,3,2,6,0.0,0.24,0,0.0,5,29,5,welcome_offer,high,1
CUST01930,Mid_Tier_At_Risk,19,2,1131.91,5,4,3,12,0.0,0.21,0,0.0,2,12,2,free_shipping,low,0
CUST01931,Mid_Tier_At_Risk,10,2,975.78,5,4,3,12,0.0,0.32,0,0.0,11,6,15,free_shipping,low,0
CUST01932,New_Customers,12,1,1359.13,5,3,4,12,0.0,0.33,0,0.0,11,2,23,welcome_offer,low,0
CUST01933,Mid_Tier_At_Risk,39,1,457.58,4,3,2,9,0.0,0.1,0,0.0,6,0,13,free_shipping,medium,1
CUST01934,New_Customers,33,1,585.58,4,3,2,9,0.0,0.28,0,0.0,8,0,8,free_shipping,low,0
CUST01935,Mid_Tier_At_Risk,52,1,308.98,3,3,1,7,0.0,0.33,0,0.0,8,5,12,free_shipping,medium,1
CUST01936,Mid_Tier_At_Risk,34,1,300.34,4,3,1,8,0.0,0.3,0,0.0,8,0,17,welcome_offer,low,0
CUST01937,Mid_Tier_At_Risk,120,1,383.33,2,3,2,7,0.0,0.19,0,0.0,3,27,5,bundle_discount,high,1
CUST01938,Champions,45,3,1299.72,4,5,4,13,0.333,0.25,0,0.0,4,0,4,free_shipping,medium,0
CUST01939,Champions,34,4,3249.84,4,5,5,14,0.0,0.198,0,0.0,13,15,13,none,low,0
CUST01940,Champions,8,2,1355.74,5,4,4,13,0.0,0.175,0,0.0,12,14,20,new_launch,low,0
CUST01941,High_Value_Unhappy,47,4,2815.2,3,5,5,13,0.25,0.278,1,1.0,11,14,11,free_shipping,medium,0
CUST01942,Mid_Tier_At_Risk,249,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,41,11,welcome_offer,high,1
CUST01943,Champions,52,3,3506.41,3,5,5,13,0.0,0.183,0,0.0,10,23,11,bundle_discount,medium,0
CUST01944,Mid_Tier_At_Risk,13,1,451.76,5,3,2,10,0.0,0.12,0,0.0,6,4,6,new_launch,low,0
CUST01945,Mid_Tier_At_Risk,118,1,554.68,2,3,2,7,0.0,0.29,0,0.0,0,24,0,free_shipping,high,1
CUST01946,Mid_Tier_At_Risk,118,1,590.95,2,3,2,7,0.0,0.02,0,0.0,4,10,10,none,high,0
CUST01947,Mid_Tier_At_Risk,123,2,806.74,2,4,3,9,0.0,0.255,0,0.0,6,20,9,free_shipping,high,1
CUST01948,Mid_Tier_At_Risk,170,1,802.25,1,3,3,7,0.0,0.43,0,0.0,3,47,4,welcome_offer,high,1
CUST01949,Mid_Tier_At_Risk,136,1,1097.78,2,3,3,8,0.0,0.23,0,0.0,9,31,9,bundle_discount,high,1
CUST01950,Mid_Tier_At_Risk,136,1,670.55,2,3,2,7,0.0,0.34,0,0.0,2,32,5,free_shipping,high,1
CUST01951,Mid_Tier_At_Risk,125,1,599.47,2,3,2,7,0.0,0.36,0,0.0,2,46,7,bundle_discount,high,1
CUST01952,Mid_Tier_At_Risk,313,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,59,3,welcome_offer,high,1
CUST01953,Dormant,176,1,886.28,1,3,3,7,0.0,0.34,0,0.0,0,38,1,welcome_offer,high,1
CUST01954,Mid_Tier_At_Risk,50,2,1200.01,3,4,4,11,0.0,0.29,0,0.0,2,12,5,none,medium,0
CUST01955,High_Value_Unhappy,25,4,1750.78,4,5,4,13,0.0,0.365,1,1.0,11,2,24,new_launch,medium,0
CUST01956,Mid_Tier_At_Risk,78,1,301.98,3,3,1,7,0.0,0.28,0,0.0,5,2,9,free_shipping,high,1
CUST01957,Mid_Tier_At_Risk,210,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,50,3,free_shipping,high,1
CUST01958,Mid_Tier_At_Risk,113,1,436.01,2,3,2,7,0.0,0.49,0,0.0,5,20,5,free_shipping,high,1
CUST01959,New_Customers,9,1,676.52,5,3,2,10,0.0,0.24,0,0.0,4,2,4,new_launch,low,0
CUST01960,Mid_Tier_At_Risk,25,1,1173.93,4,3,3,10,0.0,0.13,0,0.0,4,3,4,free_shipping,low,0
CUST01961,Loyal_Slipping,79,1,1265.7,3,3,4,10,0.0,0.25,0,0.0,1,16,5,none,high,1
CUST01962,Loyal_Slipping,142,2,1458.09,2,4,4,10,0.0,0.21,0,0.0,2,23,2,new_launch,high,1
CUST01963,Mid_Tier_At_Risk,113,1,827.54,2,3,3,8,0.0,0.23,0,0.0,6,30,9,welcome_offer,high,1
CUST01964,New_Customers,15,1,848.15,5,3,3,11,0.0,0.43,0,0.0,4,0,4,none,low,0
CUST01965,Mid_Tier_At_Risk,196,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,39,12,free_shipping,high,1
CUST01966,Mid_Tier_At_Risk,49,1,990.76,3,3,3,9,0.0,0.23,0,0.0,9,16,9,none,medium,1
CUST01967,Mid_Tier_At_Risk,28,2,874.98,4,4,3,11,0.0,0.19,1,0.0,12,2,16,new_launch,medium,1
CUST01968,High_Value_Unhappy,59,1,1323.58,3,3,4,10,1.0,0.19,1,1.0,2,3,5,bundle_discount,medium,1
CUST01969,Loyal_Slipping,80,2,1641.0,3,4,4,11,0.0,0.27,1,0.0,3,23,6,welcome_offer,high,0
CUST01970,Loyal_Slipping,84,2,1351.58,3,4,4,11,0.0,0.12,0,0.0,14,17,21,welcome_offer,high,0
CUST01971,High_Value_Unhappy,10,2,2559.4,5,4,5,14,0.5,0.285,1,1.0,12,6,20,bundle_discount,medium,0
CUST01972,Champions,4,5,2355.5,5,5,5,15,0.2,0.282,0,0.0,15,0,15,none,low,0
CUST01973,Mid_Tier_At_Risk,89,1,1195.4,2,3,4,9,0.0,0.17,0,0.0,18,23,25,new_launch,high,0
CUST01974,Mid_Tier_At_Risk,54,1,535.27,3,3,2,8,0.0,0.25,1,0.0,9,2,11,free_shipping,medium,0
CUST01975,Mid_Tier_At_Risk,57,1,970.02,3,3,3,9,0.0,0.31,0,0.0,9,6,14,new_launch,medium,0
CUST01976,Loyal_Slipping,100,4,3483.16,2,5,5,12,0.25,0.152,1,1.0,15,25,23,none,high,0
CUST01977,Loyal_Slipping,68,2,1844.12,3,4,4,11,0.0,0.28,1,1.0,8,8,8,none,medium,0
CUST01978,Mid_Tier_At_Risk,156,1,549.68,1,3,2,6,0.0,0.39,0,0.0,2,27,5,welcome_offer,high,1
CUST01979,New_Customers,61,1,669.46,3,3,2,8,0.0,0.29,0,0.0,13,7,13,new_launch,medium,0
CUST01980,Champions,1,2,1535.81,5,4,4,13,0.0,0.24,0,0.0,10,3,18,bundle_discount,low,0
CUST01981,Loyal_Slipping,84,1,1480.4,3,3,4,10,0.0,0.48,0,0.0,13,12,21,none,high,0
CUST01982,High_Value_Unhappy,36,2,1678.1,4,4,4,12,0.0,0.235,1,1.0,5,11,6,new_launch,medium,0
CUST01983,Mid_Tier_At_Risk,67,1,247.47,3,3,1,7,0.0,0.25,0,0.0,13,13,17,bundle_discount,medium,0
CUST01984,High_Value_Unhappy,21,6,3972.7,4,5,5,14,0.0,0.36,2,0.5,8,9,14,free_shipping,medium,0
CUST01985,Loyal_Slipping,75,1,1983.49,3,3,5,11,0.0,0.07,0,0.0,12,12,14,new_launch,medium,0
CUST01986,Champions,5,3,2851.97,5,5,5,15,0.333,0.237,0,0.0,17,1,27,none,low,0
CUST01987,Mid_Tier_At_Risk,127,1,299.78,2,3,1,6,0.0,0.47,0,0.0,4,27,4,none,high,1
CUST01988,Mid_Tier_At_Risk,52,1,824.71,3,3,3,9,0.0,0.24,0,0.0,2,3,2,bundle_discount,medium,0
CUST01989,Mid_Tier_At_Risk,70,1,402.97,3,3,2,8,0.0,0.27,0,0.0,0,10,0,new_launch,high,1
CUST01990,Champions,59,4,3877.77,3,5,5,13,0.0,0.225,0,0.0,11,7,16,bundle_discount,medium,1
CUST01991,Loyal_Slipping,65,2,1375.81,3,4,4,11,0.5,0.14,1,1.0,8,13,8,none,medium,1
CUST01992,Mid_Tier_At_Risk,50,1,1412.07,3,3,4,10,0.0,0.38,0,0.0,7,16,11,new_launch,medium,0
CUST01993,High_Value_Unhappy,23,4,2199.04,4,5,5,14,0.0,0.365,1,1.0,0,7,0,bundle_discount,medium,0
CUST01994,Mid_Tier_At_Risk,83,1,716.99,3,3,3,9,0.0,0.25,0,0.0,0,11,0,none,high,0
CUST01995,Dormant,144,1,680.4,2,3,2,7,0.0,0.28,0,0.0,2,24,2,none,high,1
CUST01996,Mid_Tier_At_Risk,206,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,51,5,free_shipping,high,0
CUST01997,Mid_Tier_At_Risk,23,1,914.23,4,3,3,10,0.0,0.38,0,0.0,9,4,17,none,low,0
CUST01998,High_Value_Unhappy,6,3,2894.07,5,5,5,15,0.0,0.13,1,1.0,13,0,17,bundle_discount,medium,0
CUST01999,Loyal_Slipping,70,2,762.25,3,4,3,10,0.0,0.34,0,0.0,4,14,7,free_shipping,medium,1
CUST02000,Mid_Tier_At_Risk,96,1,659.61,2,3,2,7,0.0,0.23,0,0.0,11,18,16,bundle_discount,high,1
CUST02001,Mid_Tier_At_Risk,5,1,519.52,5,3,2,10,0.0,0.23,0,0.0,12,2,16,none,low,0
CUST02002,Champions,27,2,1975.52,4,4,5,13,0.0,0.35,0,0.0,7,0,14,welcome_offer,low,0
CUST02003,Mid_Tier_At_Risk,169,1,225.92,1,3,1,5,0.0,0.51,0,0.0,3,30,3,new_launch,high,1
CUST02004,New_Customers,1,1,1164.15,5,3,3,11,0.0,0.14,0,0.0,6,6,10,welcome_offer,low,0
CUST02005,Mid_Tier_At_Risk,7,2,660.44,5,4,2,11,0.0,0.235,0,0.0,6,0,12,new_launch,low,0
CUST02006,Mid_Tier_At_Risk,99,1,1872.67,2,3,4,9,0.0,0.23,0,0.0,2,12,2,welcome_offer,high,0
CUST02007,Mid_Tier_At_Risk,152,2,1436.89,1,4,4,9,0.0,0.125,0,0.0,5,33,8,new_launch,high,1
CUST02008,Mid_Tier_At_Risk,228,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,39,3,none,high,1
CUST02009,High_Value_Unhappy,31,2,2246.02,4,4,5,13,0.5,0.32,1,0.0,1,0,1,new_launch,medium,0
CUST02010,Loyal_Slipping,97,2,3814.95,2,4,5,11,0.0,0.185,0,0.0,6,24,16,welcome_offer,high,0
CUST02011,Dormant,130,1,1055.41,2,3,3,8,0.0,0.26,0,0.0,2,27,2,new_launch,high,1
CUST02012,New_Customers,4,1,397.31,5,3,2,10,0.0,0.37,1,0.0,7,2,7,bundle_discount,medium,0
CUST02013,New_Customers,19,1,496.68,5,3,2,10,0.0,0.23,0,0.0,7,18,11,welcome_offer,low,0
CUST02014,Mid_Tier_At_Risk,39,1,585.15,4,3,2,9,0.0,0.33,0,0.0,0,4,0,new_launch,high,0
CUST02015,Mid_Tier_At_Risk,212,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,47,4,none,high,1
CUST02016,New_Customers,15,1,359.18,5,3,1,9,0.0,0.07,0,0.0,17,4,21,new_launch,low,0
CUST02017,Mid_Tier_At_Risk,77,1,260.56,3,3,1,7,0.0,0.4,0,0.0,12,20,19,bundle_discount,high,1
CUST02018,New_Customers,46,1,873.21,4,3,3,10,0.0,0.36,1,1.0,17,13,22,bundle_discount,medium,1
CUST02019,High_Value_Unhappy,55,3,1976.35,3,5,5,13,0.333,0.173,1,1.0,7,14,7,new_launch,medium,0
CUST02020,Mid_Tier_At_Risk,30,1,1155.61,4,3,3,10,0.0,0.19,0,0.0,8,8,14,none,low,1
CUST02021,High_Value_Unhappy,9,4,3437.71,5,5,5,15,0.25,0.292,1,1.0,12,0,12,bundle_discount,medium,0
CUST02022,New_Customers,44,1,329.75,4,3,1,8,0.0,0.44,1,1.0,1,4,1,bundle_discount,high,0
CUST02023,New_Customers,44,1,888.97,4,3,3,10,0.0,0.3,0,0.0,7,10,16,none,medium,1
CUST02024,Champions,1,5,2985.73,5,5,5,15,0.0,0.186,0,0.0,17,6,28,welcome_offer,low,0
CUST02025,Champions,44,3,2973.5,4,5,5,14,0.0,0.217,0,0.0,3,1,6,bundle_discount,medium,0
